Date,Region,Product,Sales Amount
2024-04-07,South,Product D,1679.02
2024-04-07,East,Product B,1351.26
2024-04-07,North,Product C,475.57
2024-04-07,East,Product B,3670.16
2024-04-08,North,Product D,2504.31
2024-04-08,North,Product A,4491.55
2024-04-09,West,Product D,3225.38
2024-04-09,North,Product B,2293.83
2024-04-09,South,Product C,4564.72
2024-04-09,North,Product B,3388.48
2024-04-09,East,Product D,1890.71
2024-04-09,West,Product C,2254.9
2024-04-10,South,Product B,1205.31
2024-04-10,East,Product B,3491.83
2024-04-10,West,Product B,474.76
2024-04-10,East,Product C,1779.9
2024-04-10,West,Product C,1657.52
2024-04-10,West,Product C,377.54
2024-04-11,East,Product A,1000.61
2024-04-11,East,Product C,875.85
2024-04-11,South,Product C,500.63
2024-04-11,West,Product D,177.75
2024-04-11,West,Product A,1987.82
2024-04-11,East,Product B,4448.78
2024-04-11,North,Product D,1258.11
2024-04-12,East,Product B,2879.62
2024-04-12,North,Product A,2348.15
2024-04-12,North,Product C,434.45
2024-04-12,South,Product D,2023.07
2024-04-13,North,Product C,1395.71
2024-04-13,East,Product B,124.06
2024-04-13,North,Product D,1433.99
2024-04-13,West,Product B,2158.05
2024-04-13,North,Product C,4451.2
2024-04-14,North,Product A,4362.8
2024-04-14,West,Product D,4416.14
2024-04-14,North,Product C,881.07
2024-04-14,South,Product C,3129.05
2024-04-15,East,Product A,1765.15
2024-04-15,East,Product C,2391.82
2024-04-15,North,Product A,1239.6
2024-04-15,East,Product C,4473.0
2024-04-15,East,Product C,2660.13
2024-04-15,South,Product D,609.87
2024-04-15,North,Product D,2427.32
2024-04-15,West,Product B,2986.69
2024-04-15,South,Product C,1491.8
2024-04-15,South,Product C,4318.78
2024-04-15,West,Product B,1950.55
2024-04-16,East,Product C,445.91
2024-04-16,South,Product B,1036.78
2024-04-16,West,Product A,2273.28
2024-04-17,South,Product A,3894.37
2024-04-17,North,Product A,4518.74
2024-04-17,South,Product C,2161.63
2024-04-17,East,Product C,3829.9
2024-04-17,West,Product A,4604.98
2024-04-18,East,Product B,3026.77
2024-04-18,South,Product C,567.19
2024-04-18,West,Product B,2365.62
2024-04-18,West,Product A,3161.05
2024-04-18,West,Product A,4277.3
2024-04-18,North,Product C,1697.45
2024-04-18,West,Product D,3131.45
2024-04-18,East,Product C,1304.61
2024-04-19,East,Product B,1386.52
2024-04-19,West,Product D,2683.34
2024-04-19,South,Product A,4602.04
2024-04-19,South,Product A,4238.29
2024-04-19,North,Product B,4312.26
2024-04-20,East,Product C,486.23
2024-04-20,South,Product D,2958.96
2024-04-20,West,Product D,1305.8
2024-04-20,East,Product B,1755.3
2024-04-20,East,Product A,4832.58
2024-04-20,West,Product D,3015.54
2024-04-20,East,Product B,50.26
2024-04-20,East,Product B,2043.53
2024-04-20,West,Product B,400.53
2024-04-20,West,Product B,1112.05
2024-04-20,West,Product B,4059.84
2024-04-21,East,Product C,213.24
2024-04-21,South,Product A,3638.11
2024-04-21,North,Product D,2432.32
2024-04-21,South,Product C,829.63
2024-04-21,West,Product D,1203.61
2024-04-21,West,Product D,2587.79
2024-04-21,North,Product D,1222.15
2024-04-21,East,Product B,4174.39
2024-04-21,North,Product C,926.36
2024-04-21,North,Product A,4159.38
2024-04-21,West,Product A,654.32
2024-04-22,North,Product C,4043.24
2024-04-22,East,Product C,4183.1
2024-04-22,North,Product B,1175.87
2024-04-22,North,Product A,3880.98
2024-04-23,South,Product C,1055.61
2024-04-23,North,Product A,1208.68
2024-04-24,South,Product B,1091.58
2024-04-24,North,Product A,577.77
2024-04-24,East,Product D,225.98
2024-04-24,South,Product A,1363.45
2024-04-24,North,Product C,2924.77
2024-04-24,West,Product A,2424.18
2024-04-24,North,Product D,1690.4
2024-04-25,East,Product B,4627.02
2024-04-25,North,Product C,3148.0
2024-04-25,South,Product C,3531.54
2024-04-25,East,Product D,3348.21
2024-04-25,North,Product B,1587.47
2024-04-25,West,Product A,4739.06
2024-04-26,West,Product B,3261.3
2024-04-26,South,Product A,4456.07
2024-04-26,West,Product A,703.05
2024-04-26,South,Product C,1222.79
2024-04-26,West,Product B,1674.33
2024-04-26,South,Product C,1696.73
2024-04-27,West,Product A,2268.24
2024-04-27,East,Product A,1188.5
2024-04-27,North,Product A,3342.76
2024-04-27,North,Product A,215.34
2024-04-27,East,Product B,3788.93
2024-04-27,East,Product B,2457.73
2024-04-27,South,Product C,3335.65
2024-04-27,West,Product A,1897.91
2024-04-27,East,Product D,547.18
2024-04-28,East,Product B,1300.76
2024-04-28,North,Product D,4940.51
2024-04-28,East,Product B,2365.85
2024-04-28,North,Product D,3953.33
2024-04-29,East,Product A,1812.64
2024-04-29,South,Product C,3960.06
2024-04-29,East,Product B,1153.6
2024-04-29,North,Product C,4139.98
2024-04-29,South,Product D,4735.49
2024-04-29,North,Product B,4318.25
2024-04-29,North,Product C,1522.59
2024-04-29,South,Product B,3825.86
2024-04-29,East,Product A,2586.52
2024-04-29,North,Product C,1323.84
2024-04-29,South,Product B,2189.74
2024-04-29,South,Product A,1502.72
2024-04-29,North,Product B,3817.5
2024-04-30,East,Product A,4898.13
2024-04-30,West,Product B,4422.67
2024-04-30,East,Product B,2570.6
2024-05-01,South,Product B,914.0
2024-05-02,South,Product C,1734.9
2024-05-02,South,Product C,2768.79
2024-05-02,West,Product D,452.88
2024-05-02,North,Product B,4185.9
2024-05-02,East,Product B,2550.57
2024-05-02,South,Product B,3348.81
2024-05-02,South,Product B,200.47
2024-05-03,South,Product B,545.16
2024-05-03,North,Product C,2761.31
2024-05-03,East,Product B,298.21
2024-05-03,West,Product D,3411.23
2024-05-03,East,Product A,2047.57
2024-05-03,South,Product B,2961.03
2024-05-03,West,Product D,1624.97
2024-05-03,South,Product D,4187.95
2024-05-03,West,Product B,2815.68
2024-05-04,South,Product A,4553.63
2024-05-04,North,Product A,4205.86
2024-05-04,North,Product D,4795.99
2024-05-04,North,Product B,202.38
2024-05-04,East,Product A,3595.06
2024-05-04,North,Product A,224.05
2024-05-04,East,Product A,4154.45
2024-05-04,North,Product B,2272.11
2024-05-04,West,Product C,4555.6
2024-05-05,East,Product A,4861.61
2024-05-05,North,Product A,1095.23
2024-05-05,West,Product D,51.19
2024-05-05,South,Product A,1681.23
2024-05-05,East,Product A,4581.59
2024-05-06,South,Product A,1127.45
2024-05-06,East,Product B,3020.61
2024-05-06,South,Product A,1568.53
2024-05-06,South,Product A,4897.35
2024-05-06,South,Product B,1447.52
2024-05-06,South,Product A,4415.18
2024-05-06,North,Product C,4810.12
2024-05-07,West,Product A,890.92
2024-05-07,North,Product D,4335.22
2024-05-07,South,Product A,4475.57
2024-05-07,North,Product A,4011.8
2024-05-07,North,Product C,4438.62
2024-05-07,South,Product D,1170.34
2024-05-07,East,Product B,2842.22
2024-05-08,South,Product B,3991.91
2024-05-08,East,Product B,4337.86
2024-05-08,North,Product D,66.77
2024-05-08,North,Product C,450.19
2024-05-08,East,Product D,359.12
2024-05-08,North,Product A,3975.32
2024-05-08,North,Product A,1337.57
2024-05-08,North,Product A,4357.02
2024-05-08,North,Product C,1081.5
2024-05-08,East,Product D,1677.78
2024-05-08,East,Product D,4958.39
2024-05-09,West,Product D,974.7
2024-05-09,West,Product D,3702.87
2024-05-09,East,Product D,2415.49
2024-05-09,West,Product A,633.41
2024-05-09,South,Product A,4801.22
2024-05-09,East,Product B,3524.22
2024-05-10,East,Product D,2256.96
2024-05-10,West,Product C,2038.88
2024-05-10,East,Product C,2084.66
2024-05-11,North,Product D,4198.89
2024-05-11,South,Product D,2017.57
2024-05-11,East,Product B,3611.81
2024-05-11,North,Product A,2187.08
2024-05-11,West,Product B,4390.75
2024-05-11,East,Product C,2365.96
2024-05-11,East,Product B,4712.77
2024-05-11,East,Product C,98.02
2024-05-11,West,Product A,316.8
2024-05-11,North,Product B,2122.86
2024-05-12,South,Product C,4963.32
2024-05-12,North,Product A,4997.55
2024-05-12,West,Product A,971.91
2024-05-13,East,Product A,2966.9
2024-05-13,East,Product B,3607.09
2024-05-13,East,Product A,4975.51
2024-05-13,North,Product D,4229.81
2024-05-13,East,Product D,439.48
2024-05-13,East,Product D,4071.39
2024-05-13,South,Product D,1521.64
2024-05-13,South,Product A,3882.59
2024-05-13,East,Product C,1139.54
2024-05-13,West,Product B,700.05
2024-05-14,East,Product D,3857.39
2024-05-14,South,Product B,3657.73
2024-05-14,North,Product B,1853.83
2024-05-14,South,Product D,144.91
2024-05-14,East,Product A,2189.52
2024-05-14,East,Product D,4243.43
2024-05-14,East,Product C,386.23
2024-05-14,West,Product D,1547.98
2024-05-14,East,Product D,315.46
2024-05-14,East,Product D,149.06
2024-05-14,South,Product B,3416.3
2024-05-15,West,Product A,683.35
2024-05-15,North,Product A,2284.9
2024-05-15,South,Product C,403.27
2024-05-15,North,Product B,2796.8
2024-05-15,South,Product B,1273.37
2024-05-15,East,Product B,200.96
2024-05-15,East,Product B,1651.71
2024-05-16,East,Product D,577.08
2024-05-16,South,Product D,2278.81
2024-05-16,North,Product A,4871.45
2024-05-16,West,Product A,4417.86
2024-05-16,North,Product A,2999.25
2024-05-17,West,Product C,1435.69
2024-05-17,North,Product C,2514.98
2024-05-17,West,Product A,761.25
2024-05-17,East,Product B,3965.47
2024-05-17,South,Product B,186.77
2024-05-18,East,Product A,4604.56
2024-05-18,North,Product A,4634.76
2024-05-18,East,Product A,3036.92
2024-05-18,East,Product B,559.95
2024-05-18,South,Product C,3183.88
2024-05-18,South,Product A,4172.64
2024-05-18,South,Product A,2148.58
2024-05-18,West,Product A,3693.29
2024-05-18,West,Product C,4876.75
2024-05-19,East,Product B,3216.1
2024-05-19,East,Product D,3556.97
2024-05-19,East,Product A,4688.87
2024-05-19,East,Product B,4457.59
2024-05-19,South,Product C,4194.23
2024-05-19,West,Product B,1135.87
2024-05-19,South,Product C,2378.1
2024-05-19,West,Product D,2705.33
2024-05-19,West,Product B,2492.55
2024-05-19,East,Product C,153.18
2024-05-20,South,Product C,4901.26
2024-05-20,South,Product A,1797.37
2024-05-20,North,Product C,2332.12
2024-05-20,West,Product A,1406.97
2024-05-20,North,Product A,3465.35
2024-05-20,West,Product B,4123.3
2024-05-20,North,Product B,1483.01
2024-05-21,South,Product B,884.15
2024-05-21,West,Product C,3930.39
2024-05-21,North,Product C,1380.55
2024-05-21,West,Product D,4648.29
2024-05-21,North,Product A,2160.63
2024-05-21,North,Product C,4124.28
2024-05-22,North,Product D,2190.36
2024-05-22,East,Product C,869.4
2024-05-22,West,Product D,613.99
2024-05-22,West,Product D,3706.95
2024-05-22,East,Product B,2395.23
2024-05-22,East,Product B,916.23
2024-05-22,South,Product C,2408.59
2024-05-22,North,Product B,4288.61
2024-05-23,South,Product D,2312.05
2024-05-23,East,Product B,3274.11
2024-05-23,South,Product C,959.51
2024-05-23,East,Product A,2529.8
2024-05-23,North,Product A,2285.16
2024-05-23,North,Product A,4889.28
2024-05-23,North,Product A,569.45
2024-05-23,North,Product B,3608.01
2024-05-24,South,Product B,1816.6
2024-05-24,North,Product A,4381.14
2024-05-24,West,Product C,2548.46
2024-05-24,North,Product D,2941.91
2024-05-25,North,Product C,3269.31
2024-05-25,South,Product D,1224.71
2024-05-25,South,Product A,2627.08
2024-05-25,East,Product A,517.59
2024-05-25,East,Product C,444.96
2024-05-25,West,Product D,1727.9
2024-05-25,South,Product D,2495.92
2024-05-25,East,Product C,3404.18
2024-05-25,South,Product B,940.23
2024-05-25,East,Product A,336.05
2024-05-25,East,Product C,4802.06
2024-05-26,North,Product A,4903.67
2024-05-26,East,Product B,1514.84
2024-05-26,West,Product C,3066.75
2024-05-26,West,Product B,1847.79
2024-05-26,South,Product D,2155.28
2024-05-26,North,Product A,2242.42
2024-05-27,South,Product D,579.25
2024-05-27,East,Product C,1911.41
2024-05-27,East,Product C,1368.57
2024-05-27,East,Product B,1538.25
2024-05-27,North,Product D,874.4
2024-05-28,West,Product D,546.05
2024-05-28,North,Product A,2083.35
2024-05-28,South,Product D,1530.37
2024-05-28,East,Product C,56.6
2024-05-28,South,Product D,1203.21
2024-05-28,East,Product A,4079.64
2024-05-28,South,Product D,3958.88
2024-05-29,West,Product C,2257.53
2024-05-29,West,Product C,4472.55
2024-05-29,North,Product C,869.82
2024-05-29,West,Product A,4627.5
2024-05-29,North,Product A,173.14
2024-05-29,West,Product A,4523.54
2024-05-29,North,Product D,1174.39
2024-05-29,South,Product A,3632.82
2024-05-30,North,Product A,1599.08
2024-05-30,North,Product D,1698.39
2024-05-30,North,Product A,3565.54
2024-05-30,East,Product B,4375.41
2024-05-30,South,Product B,697.14
2024-05-30,North,Product A,1124.84
2024-05-30,North,Product B,4513.62
2024-05-30,North,Product D,605.59
2024-05-30,East,Product A,1670.51
2024-05-30,West,Product C,2753.19
2024-05-31,South,Product B,2238.66
2024-05-31,North,Product D,2505.57
2024-05-31,West,Product A,3625.44
2024-05-31,East,Product D,93.63
2024-05-31,West,Product A,3879.71
2024-05-31,North,Product B,2896.02
2024-05-31,North,Product A,4857.92
2024-05-31,South,Product D,2031.08
2024-05-31,West,Product A,1856.98
2024-05-31,North,Product B,1030.62
2024-05-31,South,Product D,2573.97
2024-05-31,East,Product C,3968.29
2024-06-01,North,Product A,4775.46
2024-06-01,West,Product A,2116.74
2024-06-01,West,Product B,543.34
2024-06-01,East,Product D,126.31
2024-06-01,West,Product A,970.21
2024-06-01,East,Product D,3621.48
2024-06-02,South,Product C,2084.68
2024-06-02,East,Product A,4690.75
2024-06-02,West,Product A,4001.19
2024-06-02,East,Product A,4069.56
2024-06-02,North,Product D,933.74
2024-06-02,West,Product C,4787.11
2024-06-02,East,Product B,3488.63
2024-06-03,East,Product B,1709.35
2024-06-03,North,Product B,199.45
2024-06-03,North,Product B,4529.4
2024-06-03,West,Product B,446.16
2024-06-03,West,Product A,3295.19
2024-06-03,North,Product A,3658.07
2024-06-03,South,Product A,2135.63
2024-06-03,West,Product A,1537.61
2024-06-03,East,Product D,1904.92
2024-06-03,North,Product A,2125.28
2024-06-04,North,Product A,3296.19
2024-06-04,North,Product D,2797.34
2024-06-04,South,Product B,879.73
2024-06-04,East,Product B,3751.49
2024-06-04,West,Product D,4235.85
2024-06-04,South,Product C,2153.76
2024-06-04,West,Product A,4977.81
2024-06-05,West,Product A,1562.6
2024-06-05,South,Product C,4696.81
2024-06-05,North,Product C,1063.77
2024-06-06,West,Product C,126.06
2024-06-06,East,Product B,1514.89
2024-06-06,West,Product C,3144.8
2024-06-06,West,Product A,3743.11
2024-06-06,East,Product A,611.47
2024-06-06,West,Product D,1696.64
2024-06-07,South,Product B,2697.62
2024-06-07,South,Product B,4437.56
2024-06-07,South,Product C,3561.15
2024-06-07,East,Product A,1951.76
2024-06-07,East,Product D,637.35
2024-06-07,South,Product C,2165.84
2024-06-07,North,Product D,2225.49
2024-06-07,South,Product C,1552.38
2024-06-08,South,Product A,401.57
2024-06-08,North,Product B,3048.51
2024-06-08,North,Product D,2480.79
2024-06-08,West,Product A,270.62
2024-06-08,East,Product C,3300.45
2024-06-08,East,Product A,4795.52
2024-06-08,East,Product B,3412.62
2024-06-08,South,Product D,661.14
2024-06-09,South,Product C,2322.84
2024-06-09,South,Product C,445.47
2024-06-09,East,Product D,854.71
2024-06-09,West,Product C,4764.63
2024-06-09,East,Product D,596.45
2024-06-09,East,Product A,2767.96
2024-06-09,East,Product D,550.7
2024-06-09,East,Product A,1657.75
2024-06-09,East,Product A,1144.56
2024-06-09,East,Product D,510.5
2024-06-09,South,Product C,2868.21
2024-06-10,South,Product D,2019.87
2024-06-10,West,Product D,3402.09
2024-06-10,East,Product D,4736.2
2024-06-10,North,Product B,1070.42
2024-06-11,West,Product D,434.48
2024-06-11,South,Product C,4471.04
2024-06-11,South,Product C,2344.38
2024-06-11,West,Product D,367.96
2024-06-11,West,Product C,3470.06
2024-06-11,North,Product C,1640.21
2024-06-12,North,Product B,4578.65
2024-06-12,South,Product D,3758.12
2024-06-12,North,Product C,3406.4
2024-06-12,East,Product D,2674.73
2024-06-12,East,Product B,1114.27
2024-06-12,South,Product A,4362.8
2024-06-13,South,Product A,1874.95
2024-06-13,West,Product D,3401.56
2024-06-13,North,Product C,3868.85
2024-06-14,West,Product C,3999.82
2024-06-14,North,Product B,2438.13
2024-06-14,North,Product C,2003.41
2024-06-15,West,Product A,4315.78
2024-06-15,East,Product B,3897.65
2024-06-15,East,Product C,1113.03
2024-06-15,South,Product A,3615.6
2024-06-15,East,Product D,166.12
2024-06-15,East,Product C,605.4
2024-06-15,South,Product B,1651.87
2024-06-15,West,Product C,892.65
2024-06-16,South,Product A,3355.91
2024-06-16,East,Product C,4612.55
2024-06-16,South,Product A,649.35
2024-06-16,North,Product C,4942.53
2024-06-16,South,Product A,68.54
2024-06-16,South,Product D,4190.54
2024-06-16,North,Product B,812.17
2024-06-16,East,Product B,393.93
2024-06-17,East,Product D,1525.0
2024-06-17,East,Product A,1298.37
2024-06-17,East,Product D,2491.84
2024-06-17,West,Product A,1758.76
2024-06-18,West,Product A,4581.61
2024-06-18,East,Product A,1374.18
2024-06-18,South,Product B,2167.08
2024-06-19,East,Product A,3690.3
2024-06-19,South,Product D,498.4
2024-06-19,South,Product D,4305.24
2024-06-19,West,Product B,91.11
2024-06-19,West,Product D,2635.75
2024-06-19,South,Product A,1193.28
2024-06-19,South,Product C,3080.95
2024-06-20,South,Product C,4240.43
2024-06-20,North,Product C,2711.36
2024-06-20,West,Product C,872.69
2024-06-20,West,Product C,2719.19
2024-06-20,North,Product B,3536.9
2024-06-20,East,Product C,365.94
2024-06-20,South,Product D,674.21
2024-06-20,West,Product B,2731.35
2024-06-20,East,Product C,1930.51
2024-06-20,East,Product C,1596.41
2024-06-20,South,Product D,429.8
2024-06-21,South,Product B,2988.37
2024-06-21,East,Product B,4234.83
2024-06-21,North,Product D,2874.91
2024-06-21,South,Product B,3876.8
2024-06-21,North,Product C,4225.03
2024-06-22,East,Product A,1754.97
2024-06-22,South,Product B,2044.3
2024-06-22,West,Product C,1264.19
2024-06-22,North,Product C,4615.04
2024-06-23,West,Product C,4439.34
2024-06-23,North,Product D,1153.91
2024-06-23,West,Product A,3429.58
2024-06-23,South,Product A,1548.64
2024-06-23,North,Product C,2827.5
2024-06-23,North,Product C,4419.92
2024-06-23,East,Product A,1497.61
2024-06-23,East,Product B,4104.86
2024-06-23,North,Product C,678.93
2024-06-23,North,Product B,2487.98
2024-06-23,North,Product D,2878.49
2024-06-24,East,Product D,4851.78
2024-06-24,North,Product B,3530.01
2024-06-24,West,Product A,1766.94
2024-06-24,South,Product D,4182.25
2024-06-24,South,Product C,4450.51
2024-06-24,North,Product D,109.75
2024-06-24,North,Product D,1628.05
2024-06-25,South,Product A,3693.12
2024-06-25,North,Product C,2645.08
2024-06-25,North,Product B,1260.31
2024-06-25,North,Product A,1535.15
2024-06-25,West,Product D,4626.83
2024-06-25,North,Product A,2120.93
2024-06-25,South,Product D,3386.31
2024-06-25,North,Product D,4796.58
2024-06-26,North,Product A,3763.24
2024-06-26,East,Product B,1946.18
2024-06-26,North,Product D,543.64
2024-06-27,North,Product C,4504.92
2024-06-27,West,Product B,1843.35
2024-06-27,West,Product D,4907.58
2024-06-27,North,Product C,1909.46
2024-06-27,West,Product B,1330.27
2024-06-27,South,Product B,994.51
2024-06-28,West,Product C,4881.55
2024-06-29,West,Product C,3368.56
2024-06-29,North,Product A,491.79
2024-06-29,West,Product A,3784.16
2024-06-29,East,Product B,1771.3
2024-06-29,East,Product A,3658.72
2024-06-29,North,Product D,1366.57
2024-06-30,West,Product B,4142.3
2024-06-30,South,Product D,1555.57
2024-06-30,East,Product C,3832.89
2024-06-30,North,Product B,2161.44
2024-06-30,South,Product D,2453.55
2024-06-30,West,Product B,1899.15
2024-06-30,South,Product B,1476.68
2024-06-30,South,Product D,4738.49
2024-06-30,South,Product C,3034.4
2024-07-01,North,Product B,3786.95
2024-07-01,East,Product B,2814.0
2024-07-01,East,Product B,3799.67
2024-07-01,North,Product A,2066.31
2024-07-01,South,Product D,1040.04
2024-07-01,East,Product B,2367.02
2024-07-01,West,Product A,4760.44
2024-07-01,West,Product C,264.82
2024-07-02,East,Product D,2973.42
2024-07-02,South,Product B,4872.87
2024-07-02,West,Product A,2768.32
2024-07-02,East,Product C,4371.53
2024-07-02,West,Product B,2750.53
2024-07-02,North,Product D,4727.13
2024-07-02,North,Product B,3314.03
2024-07-03,East,Product A,2533.43
2024-07-03,East,Product D,4330.06
2024-07-03,West,Product D,3251.03
2024-07-03,East,Product D,350.81
2024-07-03,North,Product C,704.2
2024-07-03,West,Product A,372.7
2024-07-03,South,Product B,3699.28
2024-07-03,North,Product B,2330.39
2024-07-03,North,Product C,4692.24
2024-07-03,West,Product A,2371.85
2024-07-04,West,Product D,3804.31
2024-07-04,North,Product A,3654.12
2024-07-04,North,Product C,2988.58
2024-07-04,East,Product B,865.43
2024-07-04,West,Product C,4074.0
2024-07-04,South,Product D,1959.3
2024-07-04,East,Product D,742.6
2024-07-04,West,Product B,2558.51
2024-07-05,West,Product B,2406.11
2024-07-05,East,Product A,1968.92
2024-07-05,North,Product A,1609.53
2024-07-05,West,Product C,638.32
2024-07-06,East,Product A,4368.7
2024-07-06,South,Product B,2690.87
2024-07-06,North,Product C,2550.04
2024-07-06,South,Product C,4296.89
2024-07-06,West,Product A,1932.19
2024-07-06,East,Product A,2631.04
2024-07-06,East,Product B,2380.26
2024-07-07,West,Product D,340.02
2024-07-07,West,Product C,1247.43
2024-07-07,North,Product B,3131.84
2024-07-07,North,Product D,2448.14
2024-07-07,East,Product B,3691.43
2024-07-07,North,Product C,2196.8
2024-07-07,East,Product A,286.93
2024-07-07,West,Product C,314.03
2024-07-07,South,Product C,4050.38
2024-07-07,West,Product A,2854.01
2024-07-08,North,Product A,796.15
2024-07-08,West,Product C,1322.08
2024-07-08,West,Product B,3297.94
2024-07-09,West,Product B,2758.28
2024-07-09,West,Product A,124.24
2024-07-09,East,Product C,2588.77
2024-07-09,East,Product A,2540.94
2024-07-09,South,Product C,3804.36
2024-07-09,East,Product D,3016.5
2024-07-10,North,Product A,77.98
2024-07-10,West,Product C,1239.12
2024-07-10,East,Product A,2397.91
2024-07-10,South,Product C,1648.74
2024-07-10,South,Product C,855.01
2024-07-10,East,Product B,4283.91
2024-07-11,South,Product C,2550.33
2024-07-11,East,Product D,4872.5
2024-07-11,West,Product C,1617.15
2024-07-11,North,Product B,1260.04
2024-07-11,West,Product A,1892.61
2024-07-11,West,Product B,1406.57
2024-07-11,East,Product B,889.82
2024-07-11,West,Product D,4100.15
2024-07-11,North,Product D,1280.25
2024-07-11,East,Product A,4482.82
2024-07-12,East,Product B,4245.68
2024-07-12,North,Product B,1645.58
2024-07-12,North,Product D,2107.73
2024-07-12,South,Product C,794.72
2024-07-12,South,Product B,4911.12
2024-07-12,West,Product D,1028.47
2024-07-12,South,Product D,2634.26
2024-07-12,East,Product B,2073.78
2024-07-12,North,Product D,3793.84
2024-07-12,East,Product C,4133.49
2024-07-13,West,Product A,579.28
2024-07-13,East,Product C,4257.38
2024-07-13,South,Product D,905.97
2024-07-13,West,Product C,1066.02
2024-07-13,North,Product D,4767.58
2024-07-13,West,Product B,1298.3
2024-07-13,South,Product D,1310.4
2024-07-13,South,Product B,325.41
2024-07-13,North,Product A,1497.05
2024-07-14,West,Product C,2741.62
2024-07-14,South,Product A,672.02
2024-07-14,East,Product B,1379.47
2024-07-14,North,Product D,4634.64
2024-07-14,North,Product D,4145.86
2024-07-14,North,Product D,3413.56
2024-07-14,West,Product A,3891.95
2024-07-14,West,Product D,4947.2
2024-07-14,West,Product C,470.97
2024-07-14,South,Product D,4166.62
2024-07-15,East,Product A,1083.29
2024-07-15,East,Product C,562.7
2024-07-15,West,Product A,585.21
2024-07-15,East,Product D,908.2
2024-07-15,South,Product A,3284.77
2024-07-15,West,Product D,3219.24
2024-07-15,South,Product B,747.02
2024-07-16,North,Product C,4224.97
2024-07-16,East,Product B,1114.21
2024-07-16,East,Product C,2119.1
2024-07-16,West,Product D,4589.26
2024-07-16,North,Product A,3903.06
2024-07-16,North,Product B,1813.08
2024-07-16,East,Product B,3094.61
2024-07-16,South,Product A,4430.83
2024-07-16,East,Product A,499.65
2024-07-16,North,Product C,4980.92
2024-07-17,West,Product A,4659.77
2024-07-17,South,Product B,2936.82
2024-07-17,West,Product C,238.09
2024-07-17,North,Product D,316.97
2024-07-17,East,Product B,1612.49
2024-07-17,East,Product C,605.45
2024-07-17,South,Product C,2723.14
2024-07-17,South,Product A,4642.82
2024-07-17,East,Product B,738.98
2024-07-18,East,Product A,2626.58
2024-07-18,South,Product C,229.46
2024-07-18,East,Product C,3000.88
2024-07-18,South,Product B,3304.35
2024-07-18,West,Product B,2050.34
2024-07-18,West,Product D,1755.28
2024-07-19,South,Product B,4966.16
2024-07-19,West,Product D,2104.64
2024-07-19,South,Product C,3421.63
2024-07-19,North,Product C,4438.33
2024-07-19,South,Product D,3623.45
2024-07-19,West,Product B,2790.95
2024-07-19,North,Product C,1671.45
2024-07-19,East,Product B,2037.15
2024-07-19,South,Product C,4640.46
2024-07-20,West,Product B,1503.7
2024-07-20,West,Product D,3465.46
2024-07-20,North,Product C,2551.39
2024-07-20,East,Product A,2978.76
2024-07-20,West,Product B,2566.14
2024-07-20,North,Product B,1146.56
2024-07-20,North,Product C,2176.27
2024-07-20,North,Product B,2615.66
2024-07-21,South,Product C,1392.78
2024-07-21,West,Product D,2116.41
2024-07-21,North,Product C,2347.47
2024-07-21,West,Product D,461.93
2024-07-21,North,Product D,640.18
2024-07-22,East,Product C,4696.0
2024-07-22,South,Product B,4779.3
2024-07-22,North,Product A,890.94
2024-07-22,North,Product A,4810.72
2024-07-22,West,Product C,2200.38
2024-07-22,West,Product B,1018.71
2024-07-23,West,Product D,2616.12
2024-07-23,East,Product C,2381.86
2024-07-23,West,Product B,1537.93
2024-07-23,East,Product C,2924.07
2024-07-23,North,Product D,3750.49
2024-07-23,North,Product D,1409.0
2024-07-23,South,Product A,4932.75
2024-07-24,South,Product C,4858.44
2024-07-24,West,Product B,3778.34
2024-07-24,North,Product B,1208.44
2024-07-24,South,Product C,1170.03
2024-07-24,West,Product B,2620.44
2024-07-24,East,Product A,1490.47
2024-07-24,West,Product D,1188.31
2024-07-24,South,Product B,4146.03
2024-07-24,East,Product A,231.02
2024-07-24,North,Product D,1515.61
2024-07-24,West,Product B,1516.47
2024-07-24,North,Product C,4296.86
2024-07-25,North,Product A,3062.1
2024-07-25,East,Product B,658.41
2024-07-25,East,Product A,2954.76
2024-07-25,North,Product D,942.44
2024-07-25,North,Product C,4491.16
2024-07-25,East,Product C,1359.76
2024-07-25,East,Product A,2630.28
2024-07-26,South,Product D,3080.94
2024-07-26,South,Product B,642.17
2024-07-26,South,Product C,4925.44
2024-07-26,West,Product B,4987.04
2024-07-26,East,Product A,585.39
2024-07-26,West,Product A,4619.56
2024-07-26,South,Product B,3450.29
2024-07-26,West,Product A,4797.09
2024-07-26,North,Product D,2112.71
2024-07-26,West,Product C,1194.14
2024-07-26,West,Product A,2442.6
2024-07-26,South,Product D,85.9
2024-07-27,North,Product C,1224.41
2024-07-27,South,Product A,666.27
2024-07-27,South,Product A,2163.17
2024-07-27,South,Product A,1667.76
2024-07-27,East,Product A,2816.26
2024-07-27,South,Product C,2040.67
2024-07-27,East,Product A,1908.71
2024-07-27,East,Product B,2806.38
2024-07-27,South,Product D,3713.74
2024-07-27,West,Product C,1198.24
2024-07-27,East,Product B,123.41
2024-07-27,North,Product D,237.03
2024-07-28,North,Product A,4326.48
2024-07-28,West,Product A,3506.25
2024-07-28,East,Product A,2213.54
2024-07-28,North,Product A,138.5
2024-07-28,South,Product C,4721.76
